date,model,k,fraction_sector_gap_path,RGF_star,sector_gap,best_sector,comparison_sector,best_sector_RGA,comparison_sector_RGA,n_valid_sectors,n_assets,n_assets_best_sector,n_assets_comparison_sector
2025-11-03,mlp,9,0.9,0.790113,0.209887,Consumer Staples,Communication Services,0.662555,0.452668,11,407,28,13
2025-11-03,mlp,10,1.0,0.75939,0.24061,Consumer Staples,Health Care,0.662555,0.421945,11,407,28,54
2025-12-01,mlp,0,0.0,1.0,0.0,Real Estate,Real Estate,0.660362,0.660362,11,407,26,26
2025-12-01,mlp,1,0.1,0.971321,0.028679,Real Estate,Energy,0.660362,0.631683,11,407,26,18
2025-12-01,mlp,2,0.2,0.96076,0.03924,Real Estate,Utilities,0.660362,0.621121,11,407,26,20
2025-12-01,mlp,3,0.3,0.854524,0.145476,Real Estate,Consumer Discretionary,0.660362,0.514886,11,407,26,41
2025-12-01,mlp,4,0.4,0.827072,0.172928,Real Estate,Health Care,0.660362,0.487434,11,407,26,54
2025-12-01,mlp,5,0.5,0.823731,0.176269,Real Estate,Financials,0.660362,0.484093,11,407,26,65
2025-12-01,mlp,6,0.6,0.813113,0.186887,Real Estate,Information Technology,0.660362,0.473475,11,407,26,56
2025-12-01,mlp,7,0.7,0.78641,0.21359,Real Estate,Industrials,0.660362,0.446771,11,407,26,65
2025-12-01,mlp,8,0.8,0.782795,0.217205,Real Estate,Materials,0.660362,0.443157,11,407,26,21
2025-12-01,mlp,9,0.9,0.763674,0.236326,Real Estate,Communication Services,0.660362,0.424036,11,407,26,13
2025-12-01,mlp,10,1.0,0.700476,0.299524,Real Estate,Consumer Staples,0.660362,0.360838,11,407,26,28
